time,lon,lat,z,hsurf,z_type,origin,#trajectories,block_length
2021-10-11 08:45:00,5.61,44.955,2385.0,721.0,msl,Muehleberg~1,120,121
2021-10-11 09:00:00,5.52,44.847,2298.0,1801.0,msl,Muehleberg~1,120,121
2021-10-11 09:15:00,5.424,44.735,2211.0,666.0,msl,Muehleberg~1,120,121
2021-10-11 09:30:00,5.337,44.634,2052.0,762.0,msl,Muehleberg~1,120,121
2021-10-11 09:45:00,5.251,44.54,1961.0,912.0,msl,Muehleberg~1,120,121
2021-10-11 10:00:00,5.166,44.451,1893.0,731.0,msl,Muehleberg~1,120,121
2021-10-11 10:15:00,5.077,44.37,1891.0,441.0,msl,Muehleberg~1,120,121
2021-10-11 10:30:00,5.0,44.295,1808.0,190.0,msl,Muehleberg~1,120,121
2021-10-11 10:45:00,4.929,44.22,1923.0,111.0,msl,Muehleberg~1,120,121
2021-10-11 11:00:00,4.861,44.143,1857.0,50.0,msl,Muehleberg~1,120,121
2021-10-11 11:15:00,4.801,44.062,1866.0,54.0,msl,Muehleberg~1,120,121
2021-10-11 11:30:00,4.744,43.975,1793.0,59.0,msl,Muehleberg~1,120,121
2021-10-11 11:45:00,4.694,43.887,1724.0,26.0,msl,Muehleberg~1,120,121
2021-10-11 12:00:00,4.658,43.803,1711.0,17.0,msl,Muehleberg~1,120,121
2021-10-11 12:15:00,4.635,43.724,1786.0,13.0,msl,Muehleberg~1,120,121
2021-10-11 12:30:00,4.613,43.646,1823.0,11.0,msl,Muehleberg~1,120,121
2021-10-11 12:45:00,4.597,43.562,1768.0,9.0,msl,Muehleberg~1,120,121
2021-10-11 13:00:00,4.586,43.48,1742.0,9.0,msl,Muehleberg~1,120,121
2021-10-11 13:15:00,4.577,43.389,1745.0,6.0,msl,Muehleberg~1,120,121
2021-10-11 13:30:00,4.566,43.299,1801.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 13:45:00,4.564,43.203,1804.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 14:00:00,4.566,43.11,1838.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 14:15:00,4.574,43.013,1810.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 14:30:00,4.581,42.914,1791.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 14:45:00,4.587,42.812,1777.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 15:00:00,4.597,42.709,1806.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 15:15:00,4.613,42.605,1799.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 15:30:00,4.627,42.51,1816.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 15:45:00,4.646,42.419,1827.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 16:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 16:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 16:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 16:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 17:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 17:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 17:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 17:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 18:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 18:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 18:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 18:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 19:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 19:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 19:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 19:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 20:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 20:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 20:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 20:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 21:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 21:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 21:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 21:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 22:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 22:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 22:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 22:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 23:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 23:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 23:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 23:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 00:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 00:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 00:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 00:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 01:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 01:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 01:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 01:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 02:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 02:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 02:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 02:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 03:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 03:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 03:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 03:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 04:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 04:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 04:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 04:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 05:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 05:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 05:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 05:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 06:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 06:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 06:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 06:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 07:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 07:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 07:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 07:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 08:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 08:15:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 08:30:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 08:45:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-12 09:00:00,4.646,42.419,0.0,0.0,msl,Muehleberg~1,120,121
2021-10-11 03:00:00,7.283,46.969,3000.0,532.0,msl,Muehleberg~2,120,121
2021-10-11 03:15:00,7.208,46.891,2996.0,532.0,msl,Muehleberg~2,120,121
2021-10-11 03:30:00,7.134,46.811,2942.0,657.0,msl,Muehleberg~2,120,121
2021-10-11 03:45:00,7.063,46.73,2930.0,693.0,msl,Muehleberg~2,120,121
2021-10-11 04:00:00,6.992,46.65,2891.0,968.0,msl,Muehleberg~2,120,121
2021-10-11 04:15:00,6.923,46.57,2892.0,866.0,msl,Muehleberg~2,120,121
2021-10-11 04:30:00,6.855,46.488,2872.0,682.0,msl,Muehleberg~2,120,121
2021-10-11 04:45:00,6.785,46.402,2845.0,424.0,msl,Muehleberg~2,120,121
2021-10-11 05:00:00,6.717,46.317,2869.0,1452.0,msl,Muehleberg~2,120,121
2021-10-11 05:15:00,6.652,46.233,2859.0,963.0,msl,Muehleberg~2,120,121
2021-10-11 05:30:00,6.578,46.152,2821.0,1640.0,msl,Muehleberg~2,120,121
2021-10-11 05:45:00,6.509,46.072,2814.0,491.0,msl,Muehleberg~2,120,121
2021-10-11 06:00:00,6.437,45.987,2636.0,1734.0,msl,Muehleberg~2,120,121
2021-10-11 06:15:00,6.365,45.906,2720.0,951.0,msl,Muehleberg~2,120,121
2021-10-11 06:30:00,6.294,45.823,2722.0,1778.0,msl,Muehleberg~2,120,121
2021-10-11 06:45:00,6.221,45.738,2709.0,1137.0,msl,Muehleberg~2,120,121
2021-10-11 07:00:00,6.147,45.651,2662.0,1097.0,msl,Muehleberg~2,120,121
2021-10-11 07:15:00,6.076,45.565,2681.0,1328.0,msl,Muehleberg~2,120,121
2021-10-11 07:30:00,6.006,45.473,2636.0,267.0,msl,Muehleberg~2,120,121
2021-10-11 07:45:00,5.935,45.378,2595.0,722.0,msl,Muehleberg~2,120,121
2021-10-11 08:00:00,5.859,45.281,2577.0,548.0,msl,Muehleberg~2,120,121
2021-10-11 08:15:00,5.782,45.178,2522.0,290.0,msl,Muehleberg~2,120,121
2021-10-11 08:30:00,5.703,45.072,2428.0,253.0,msl,Muehleberg~2,120,121
2021-10-11 08:45:00,5.619,44.962,2360.0,685.0,msl,Muehleberg~2,120,121
2021-10-11 09:00:00,5.53,44.854,2338.0,1759.0,msl,Muehleberg~2,120,121
2021-10-11 09:15:00,5.434,44.742,2269.0,874.0,msl,Muehleberg~2,120,121
2021-10-11 09:30:00,5.348,44.641,2085.0,899.0,msl,Muehleberg~2,120,121
2021-10-11 09:45:00,5.263,44.548,1994.0,786.0,msl,Muehleberg~2,120,121
2021-10-11 10:00:00,5.178,44.46,1858.0,809.0,msl,Muehleberg~2,120,121
2021-10-11 10:15:00,5.092,44.381,1939.0,422.0,msl,Muehleberg~2,120,121
2021-10-11 10:30:00,5.014,44.305,1849.0,236.0,msl,Muehleberg~2,120,121
2021-10-11 10:45:00,4.944,44.231,1952.0,171.0,msl,Muehleberg~2,120,121
2021-10-11 11:00:00,4.877,44.155,1992.0,64.0,msl,Muehleberg~2,120,121
2021-10-11 11:15:00,4.816,44.076,1805.0,102.0,msl,Muehleberg~2,120,121
2021-10-11 11:30:00,4.76,43.991,1735.0,53.0,msl,Muehleberg~2,120,121
2021-10-11 11:45:00,4.709,43.902,1808.0,32.0,msl,Muehleberg~2,120,121
2021-10-11 12:00:00,4.673,43.819,1878.0,18.0,msl,Muehleberg~2,120,121
2021-10-11 12:15:00,4.647,43.739,1659.0,15.0,msl,Muehleberg~2,120,121
2021-10-11 12:30:00,4.625,43.662,1850.0,12.0,msl,Muehleberg~2,120,121
2021-10-11 12:45:00,4.608,43.58,1776.0,10.0,msl,Muehleberg~2,120,121
2021-10-11 13:00:00,4.596,43.497,1798.0,9.0,msl,Muehleberg~2,120,121
2021-10-11 13:15:00,4.587,43.408,1759.0,4.0,msl,Muehleberg~2,120,121
2021-10-11 13:30:00,4.576,43.32,1799.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 13:45:00,4.573,43.226,1791.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 14:00:00,4.574,43.134,1788.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 14:15:00,4.581,43.038,1785.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 14:30:00,4.588,42.94,1793.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 14:45:00,4.595,42.84,1770.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 15:00:00,4.605,42.737,1782.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 15:15:00,4.621,42.631,1777.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 15:30:00,4.636,42.534,1784.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 15:45:00,4.654,42.441,1792.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 16:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 16:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 16:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 16:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 17:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 17:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 17:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 17:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 18:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 18:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 18:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 18:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 19:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 19:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 19:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 19:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 20:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 20:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 20:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 20:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 21:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 21:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 21:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 21:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 22:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 22:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 22:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 22:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 23:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 23:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 23:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 23:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 00:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 00:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 00:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 00:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 01:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 01:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 01:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 01:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 02:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 02:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 02:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 02:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 03:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 03:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 03:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 03:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 04:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 04:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 04:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 04:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 05:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 05:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 05:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 05:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 06:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 06:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 06:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 06:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 07:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 07:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 07:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 07:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 08:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 08:15:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 08:30:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 08:45:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-12 09:00:00,4.654,42.441,0.0,0.0,msl,Muehleberg~2,120,121
2021-10-11 03:00:00,7.268,46.959,3000.0,556.0,msl,Muehleberg~3,120,121
2021-10-11 03:15:00,7.193,46.881,2952.0,545.0,msl,Muehleberg~3,120,121
2021-10-11 03:30:00,7.12,46.801,2924.0,677.0,msl,Muehleberg~3,120,121
2021-10-11 03:45:00,7.048,46.721,2911.0,707.0,msl,Muehleberg~3,120,121
2021-10-11 04:00:00,6.977,46.642,2854.0,872.0,msl,Muehleberg~3,120,121
2021-10-11 04:15:00,6.909,46.563,2859.0,810.0,msl,Muehleberg~3,120,121
2021-10-11 04:30:00,6.839,46.481,2833.0,674.0,msl,Muehleberg~3,120,121
2021-10-11 04:45:00,6.768,46.396,2819.0,668.0,msl,Muehleberg~3,120,121
2021-10-11 05:00:00,6.703,46.312,2927.0,1233.0,msl,Muehleberg~3,120,121
2021-10-11 05:15:00,6.632,46.231,2781.0,1144.0,msl,Muehleberg~3,120,121
2021-10-11 05:30:00,6.558,46.152,2728.0,1621.0,msl,Muehleberg~3,120,121
2021-10-11 05:45:00,6.49,46.073,2772.0,492.0,msl,Muehleberg~3,120,121
2021-10-11 06:00:00,6.418,45.989,2770.0,1419.0,msl,Muehleberg~3,120,121
2021-10-11 06:15:00,6.345,45.908,2714.0,1043.0,msl,Muehleberg~3,120,121
2021-10-11 06:30:00,6.274,45.824,2665.0,1676.0,msl,Muehleberg~3,120,121
2021-10-11 06:45:00,6.201,45.739,2695.0,1366.0,msl,Muehleberg~3,120,121
2021-10-11 07:00:00,6.129,45.652,2655.0,1503.0,msl,Muehleberg~3,120,121
2021-10-11 07:15:00,6.058,45.565,2660.0,1147.0,msl,Muehleberg~3,120,121
2021-10-11 07:30:00,5.988,45.473,2643.0,308.0,msl,Muehleberg~3,120,121
2021-10-11 07:45:00,5.917,45.378,2600.0,1187.0,msl,Muehleberg~3,120,121
2021-10-11 08:00:00,5.843,45.281,2609.0,768.0,msl,Muehleberg~3,120,121
2021-10-11 08:15:00,5.765,45.177,2524.0,247.0,msl,Muehleberg~3,120,121
2021-10-11 08:30:00,5.686,45.071,2436.0,302.0,msl,Muehleberg~3,120,121
2021-10-11 08:45:00,5.601,44.961,2379.0,786.0,msl,Muehleberg~3,120,121
2021-10-11 09:00:00,5.51,44.853,2249.0,1789.0,msl,Muehleberg~3,120,121
2021-10-11 09:15:00,5.412,44.74,2082.0,603.0,msl,Muehleberg~3,120,121
2021-10-11 09:30:00,5.323,44.637,1977.0,753.0,msl,Muehleberg~3,120,121
2021-10-11 09:45:00,5.237,44.539,1891.0,893.0,msl,Muehleberg~3,120,121
2021-10-11 10:00:00,5.15,44.446,1813.0,761.0,msl,Muehleberg~3,120,121
2021-10-11 10:15:00,5.053,44.362,1981.0,413.0,msl,Muehleberg~3,120,121
2021-10-11 10:30:00,4.976,44.285,1758.0,164.0,msl,Muehleberg~3,120,121
2021-10-11 10:45:00,4.904,44.207,1760.0,97.0,msl,Muehleberg~3,120,121
2021-10-11 11:00:00,4.834,44.126,1877.0,52.0,msl,Muehleberg~3,120,121
2021-10-11 11:15:00,4.772,44.039,1922.0,46.0,msl,Muehleberg~3,120,121
2021-10-11 11:30:00,4.712,43.949,1758.0,90.0,msl,Muehleberg~3,120,121
2021-10-11 11:45:00,4.665,43.864,1656.0,12.0,msl,Muehleberg~3,120,121
2021-10-11 12:00:00,4.63,43.78,1774.0,15.0,msl,Muehleberg~3,120,121
2021-10-11 12:15:00,4.608,43.698,1629.0,13.0,msl,Muehleberg~3,120,121
2021-10-11 12:30:00,4.586,43.62,1744.0,10.0,msl,Muehleberg~3,120,121
2021-10-11 12:45:00,4.573,43.538,1679.0,8.0,msl,Muehleberg~3,120,121
2021-10-11 13:00:00,4.557,43.455,1674.0,9.0,msl,Muehleberg~3,120,121
2021-10-11 13:15:00,4.546,43.363,1706.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 13:30:00,4.534,43.273,1734.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 13:45:00,4.533,43.179,1752.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 14:00:00,4.536,43.088,1773.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 14:15:00,4.543,42.992,1748.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 14:30:00,4.549,42.893,1730.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 14:45:00,4.554,42.793,1751.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 15:00:00,4.563,42.691,1797.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 15:15:00,4.577,42.588,1808.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 15:30:00,4.59,42.492,1843.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 15:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 16:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 16:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 16:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 16:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 17:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 17:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 17:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 17:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 18:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 18:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 18:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 18:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 19:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 19:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 19:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 19:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 20:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 20:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 20:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 20:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 21:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 21:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 21:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 21:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 22:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 22:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 22:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 22:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 23:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 23:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 23:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-11 23:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-12 00:00:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-12 00:15:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-12 00:30:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
2021-10-12 00:45:00,4.59,42.492,0.0,0.0,msl,Muehleberg~3,120,121
